,mle_fix15_phi,mle_fix15_sigma2,mle_fix15_tau2,mle_fix15_loglik,mh_fix15_phi,mh_fix15_sigma2,mh_fix15_tau2,mle_fix10_phi,mle_fix10_sigma2,mle_fix10_tau2,mle_fix10_loglik,mh_fix10_phi,mh_fix10_sigma2,mh_fix10_tau2,rmse_kf_true,rmse_mle_fix15,rmse_mh_fix15,rmse_mle_fix10,rmse_mh_fix10,rmse_obs_kf_true,rmse_obs_mle_fix15,rmse_obs_mh_fix15,rmse_obs_mle_fix10,rmse_obs_mh_fix10,rmse_pred_kf_true,rmse_pred_mle_fix15,rmse_pred_mh_fix15,rmse_pred_mle_fix10,rmse_pred_mh_fix10,rmse_sig_mle_fix10,rmse_sig_mh_fix10
23,0.9097314773801296,0.7527794209396149,0.5967763404956115,-956.0787043960208,0.9093183794102938,0.7972192321696172,0.5470759971813607,0.9097312892508416,1.6937554638276502,0.5967772942190541,-956.0787043961768,0.9095170527717344,1.8023644588993817,0.5433047752125231,0.4240517572832638,0.4286343716204925,0.4258997087245429,1.0896952001303437,1.104983110264358,0.2647801153248891,0.3647166668670647,0.3310032562443094,0.3647168236232507,0.3283346047911522,1.6374841846392405,1.635829542504859,1.63605037766226,1.6358295434261725,1.636094723369795,0.6429515782525508,0.6386068738850802
24,0.9167765090042564,0.914214696051596,0.6017668379795071,-990.2538744490472,0.9181028911915616,0.9483759281019064,0.5693572024593643,0.9167760120577804,2.056989150352928,0.6017640208089537,-990.2538744493754,0.918389811673932,2.1388900857504707,0.5669443909796488,0.4281465863862265,0.427983562982637,0.4276509664794865,1.25663913098215,1.2678699205647836,0.283563414986409,0.3436772226272501,0.3220747412975561,0.3436754540209625,0.320544532268582,1.7538075999005411,1.7523045295926882,1.7524004388175076,1.7523045350682809,1.7524225206729744,0.6419752635165906,0.6414730085096905
25,0.906310325604178,1.055375711620304,0.3282522205002384,-980.0454623826714,0.9020088977079036,1.1543582667243757,0.2184316235794829,0.9063110106855876,2.374593852281188,0.3282531296378991,-980.045462383133,0.9020153853948164,2.584799580463126,0.2264709362552589,0.4280489801370967,0.4301258486052683,0.4375164898895622,1.2593147490257008,1.2876492540722226,0.2773202708892331,0.1908906023808117,0.1254791397812711,0.1908911088485899,0.1300383967113826,1.7138180464860175,1.7117174074452,1.7127599634499744,1.7117174298048885,1.7126100215448414,0.645188694399607,0.6552860650467405
26,0.8495706600582543,1.1513754351799297,0.2145892153005212,-980.4067482514076,0.8346764486214252,1.3163250412825955,0.0096716658359817,0.8495709779128678,2.590596518629612,0.2145939957577176,-980.4067482500126,0.8343855176266893,2.9659655715243707,0.0079431455842124,0.4030314465947426,0.4226449278801705,0.4531814645572375,1.127436524269532,1.2020557833373648,0.2789869848034939,0.1249620291401612,0.0055838130400304,0.124964403472679,0.0045839573886714,1.7255943035273802,1.7188912281245117,1.7210891591265796,1.7188912284202291,1.721123585400696,0.6339666685832522,0.6802296795521507
27,0.8704911958395608,1.1847988187014684,0.504695908572729,-1023.1003048128396,0.8544601445091125,1.3908757012534645,0.2524495935567835,0.8704902790968725,2.66579109875978,0.5046980383916849,-1023.1003048122476,0.8602549428256541,2.990798501971062,0.329184681805349,0.4213505122608385,0.4218196636614774,0.4340254208358486,1.1570116219953508,1.2060225149253645,0.303035370336201,0.2698379177993439,0.1330832646066156,0.2698393448412043,0.173992462449531,1.8743030529179472,1.8719302845051304,1.8749277759118104,1.871930296800316,1.8734185621146615,0.6327294815073311,0.6426267532481914
28,0.8621817891915627,0.9550897430033416,0.4279133030931107,-971.6191244045856,0.8267990989996855,1.2685016290714333,0.0270540290736127,0.8621802507452359,2.1489642739925205,0.4279076537006492,-971.6191244051718,0.828700071370769,2.813678085100284,0.0501353343409676,0.4361188482860356,0.4368283257782777,0.4644832754660321,1.0124797362421678,1.135956307569831,0.2735833124550245,0.2535221465917461,0.0158183057429534,0.2535185474045388,0.0293172238272817,1.6920769221986804,1.6883306152970805,1.6967856124371945,1.6883306207246571,1.695897813335651,0.6552425329405225,0.692295446654774
29,0.8960316193481609,1.1275737839277646,0.4123911259518865,-1003.9471879089388,0.8955949064310352,1.1847474707238388,0.3496078580246896,0.8960324902039314,2.537041106070885,0.4123962970127711,-1003.947187910383,0.8901402377873452,2.813519336551852,0.2672950843850224,0.4310998633186053,0.4324478224051531,0.4350851215868311,1.2372535245432532,1.277067034070864,0.2908720790441754,0.2287784755471988,0.1923615596695745,0.2287807058453804,0.1467237012270174,1.7981547076464748,1.7974126594411832,1.7977832196570251,1.7974126711402916,1.7988018631028684,0.6486715337566192,0.6605153806370657
30,0.9060923540145058,0.8680691336160343,0.6382605399274571,-985.1506135167466,0.8974247571097591,1.0082947826632502,0.4702055287288052,0.9060925029030198,1.9531727392311735,0.6382474941492893,-985.1506135133748,0.8972738827271852,2.267773718951091,0.4710576461501626,0.4330615060428797,0.4338120878122761,0.4336097432233943,1.1483627928994613,1.1899689236293811,0.2800488538876081,0.3673304720589385,0.2660192200832391,0.3673232054061149,0.2664685092093301,1.7307303099542817,1.7291389985512302,1.731145487861886,1.729139037838189,1.731117659597513,0.6507175983240975,0.6503716682629465
31,0.9051944158765016,0.9354522854679624,0.6213558004875576,-995.7668486160424,0.904492011239532,0.9778877581129533,0.5812154296179505,0.9051944342549184,2.1047678063278856,0.6213569408848594,-995.7668486161843,0.9049601857225552,2.2064625140008833,0.5801198761740679,0.4091412173198129,0.4084004152127708,0.4080820592647477,1.1478238828507057,1.1609338847426522,0.2865975968035882,0.3509032980477824,0.3245877225474649,0.3509037240471592,0.3234589685420851,1.7726892210712533,1.77196005845075,1.7720688508174254,1.7719600589947428,1.7720838537181092,0.6126006395585067,0.6120942296124081
32,0.9242131764570346,0.8445676867955711,0.5974672913314653,-976.6974799329544,0.9254993000222492,0.8715468183017404,0.5746054754400208,0.924212909848766,1.9002792351032325,0.597463937946029,-976.6974799328532,0.926044135042382,1.9587780827747792,0.5758116235896263,0.4300797328223652,0.4324804139847947,0.4313633579809248,1.2453671229522876,1.2532252590154538,0.2762145238011921,0.3506243565222146,0.33397022763897,0.3506228068955386,0.3346599237109894,1.708455261875252,1.705482153415204,1.7055247341564683,1.7054821552615818,1.7055273820936123,0.6487204507479937,0.6470977265834045
33,0.9161651343346812,0.8773666466356912,0.6028020409357437,-983.2389744126896,0.918760305266139,0.898532242609081,0.5876953048743415,0.9161649854605496,1.974074564028648,0.6028039045045813,-983.2389744126272,0.9178983915699116,2.036314230817838,0.5793686326060563,0.418198375138252,0.4238469833639831,0.4226388446140517,1.2108130178059084,1.218741662107074,0.2794534851804973,0.348905455967203,0.3370022329519054,0.3489062594534215,0.3320895119369166,1.7280045926057748,1.7264953812388864,1.7265932489404727,1.7264953812453412,1.7266117503816811,0.6357706057706393,0.6332014848417071
34,0.8251077580814362,1.0002339667662663,0.443398629307251,-980.4268591792458,0.7928304228848645,1.242359635215626,0.1251039144980396,0.8251071959056906,2.2505177225679867,0.4433979182916922,-980.4268591785552,0.7900923865515062,2.833018256668883,0.1022447854239991,0.4530319401542267,0.4536356684994137,0.4841998748150433,0.9969296569657558,1.1178973935545298,0.2799165251461786,0.2581041783343581,0.0719204280834375,0.25810466269271,0.0587787536801551,1.7314295275456524,1.719167491609017,1.7238453398348954,1.7191674959478078,1.724492516528422,0.6804534476686818,0.7312738992671265
35,0.9300256667238752,0.9179449266165316,0.5033023875772944,-979.005627398206,0.9324359259603322,0.9468383195209374,0.4805320772878934,0.930025979307273,2.065371276786546,0.5033017983334148,-979.00562739888,0.9332217887564946,2.1137646863859416,0.4884862064871228,0.4296595616274869,0.4292901925826389,0.429436470143865,1.3678235200048308,1.3746095724440568,0.2777681236143714,0.2939610545527277,0.2776714691780808,0.2939612748944153,0.2825984008864541,1.7177943732394385,1.7124637686258894,1.7125619888044434,1.7124637650207146,1.7125445861705912,0.6439352891041807,0.6440480346715928
36,0.9303820258729704,0.8196620858460524,0.6339541142452776,-977.0902235557952,0.9322517224381648,0.8495094267641036,0.6075840709589988,0.930382706653886,1.8442247232944624,0.6339644346321355,-977.0902235538744,0.9327981555108672,1.901235562864216,0.6108975784222349,0.4332020110667586,0.4345104327379377,0.433800473648775,1.2963260145730693,1.304833220085904,0.2760474088199859,0.3710331058248539,0.3519440789900888,0.3710390106367135,0.3544487140071028,1.7060208245046289,1.7023639328671711,1.7026347124826653,1.702363935488847,1.702641473041998,0.6517661465683656,0.6508647441472623
37,0.9045179415200834,0.9366376884552816,0.6945407362932391,-1004.71429957818,0.9065987255996164,0.9676622335916844,0.6678180668556325,0.9045187666394124,2.107424365077496,0.6945495164166942,-1004.7142995785777,0.90649241677401,2.187031126765327,0.6628454737605539,0.4261457575064717,0.4309429557734122,0.4292560992990258,1.168588532163243,1.1794623902548298,0.2919474876199772,0.3853140157099436,0.3667180138434415,0.3853184819544017,0.3637305740494783,1.8057263507163364,1.8041425550277264,1.8042139852443564,1.8041425496733825,1.8042396638320333,0.6464151178055345,0.6435258647446683
38,0.8626486764808444,1.1501128453515164,0.3432037960802369,-997.6035780684216,0.8505898546066669,1.3023193068089105,0.1565423060644155,0.8626489802415306,2.5877462095784702,0.3432091398791618,-997.6035780680902,0.8433258776381914,3.0762180759044777,0.0709210862753249,0.418923804372123,0.4251523749155347,0.4430600222917738,1.1606794889025644,1.2467005718247173,0.2876833252026436,0.1926655255818796,0.087001719120622,0.192668468435182,0.0394427508254019,1.778263056440189,1.7732109897971973,1.7754761249548945,1.7732109873347397,1.7777774338582355,0.6377280423117871,0.6816608545957628
39,0.9201423827466808,1.0268525233781125,0.5652627500255709,-1006.5796575668492,0.9212151094784142,1.067522917117288,0.5262319097344759,0.9201430045807456,2.3104124668641153,0.5652671551589691,-1006.5796575665398,0.9217946002913444,2.3924296381638337,0.5316629219566947,0.4657912086634734,0.4660901818715603,0.4653229778715118,1.3418222638229875,1.3517881361408328,0.2930206331341632,0.3124328792367251,0.288062047539123,0.3124351490840292,0.2910721734872535,1.8122095443419457,1.80998792007563,1.8101298294673556,1.8099879141145503,1.810106611208042,0.6991354062630983,0.6980650268343074
40,0.903407136420082,1.1089042925393178,0.3376852952075888,-991.303815352796,0.8944345749887193,1.278253340042241,0.1346247295242854,0.9034075798952426,2.495020407302511,0.3376938937178447,-991.303815351676,0.8925409466130629,2.92995130813211,0.1033374550410751,0.4339618906943632,0.4358930443401436,0.4501181548231808,1.346073694996723,1.4077103476661466,0.2840335468127864,0.1922919565752842,0.0758822102024218,0.1922968486889021,0.0582869450820165,1.7561860014043509,1.7540780957180375,1.756398575159965,1.7540780948805812,1.7571191133815112,0.6538390982386455,0.680077807968252
41,0.8791536414386157,0.98822298168672,0.7413494394729193,-1016.9725218586271,0.8811448502430445,1.013881133533899,0.7228341184129438,0.8791540254897937,2.2235025782156974,0.7413470681977523,-1016.9725218587296,0.8814955251389422,2.275864819239841,0.7271379285639555,0.447415385875127,0.4508639696360844,0.4497387977617248,1.0439719713770643,1.0513725922649375,0.2997817760781354,0.4011793101017686,0.3872855044516652,0.4011782874842208,0.3894462109772138,1.8540992888192225,1.8488607505039616,1.848907937370471,1.8488607459803132,1.8489006047615797,0.6762957958688314,0.6747905808318786
42,0.8968680190215185,0.8942577297811891,0.9140955391036308,-1020.9427533762112,0.8980733225186776,0.9241484042952328,0.8885867421323173,0.8968680556957063,2.0120805549801646,0.9140932095845096,-1020.942753376166,0.8981318443963199,2.06923632275757,0.8915605879799285,0.4275258765776286,0.4430017964910518,0.4397850639571615,1.0611015383227569,1.0692192381658945,0.3027688231944098,0.4908431985886524,0.4723723385663286,0.4908423233126861,0.4747885452105831,1.872698448080952,1.8640065642589128,1.8640656279094787,1.86400656217065,1.8640476148470373,0.6645024543940324,0.6602694010326519
